,Unnamed: 0,album,artist,genre,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood,track_id,index,energy_level,positivity_level
108,8,Old Fashioned,Madball,Metal,Old Fashioned,4.2e-05,0.494,130907,0.9940000000000001,6.69e-05,6,0.19,-4.77,0,0.0511,92.546,4,0.45799999999999996,,50zwsMOQ19FNmUMtqBMzyf,,,
109,9,Sham Pain,Five Finger Death Punch,Metal,Sham Pain,0.000176,0.5539999999999999,209703,0.938,2.8999999999999998e-06,11,0.147,-4.901,0,0.0532,96.5,4,0.4,,03HyPRDdAwvkovBE6XubBC,,,
110,10,Kerosene,Burn The Priest,Metal,Kerosene,3.6200000000000006e-05,0.436,372804,0.975,0.344,1,0.39,-5.395,0,0.14300000000000002,199.976,4,0.262,,5MwRlODXZXo2AuPvMAgiY5,,,
111,11,Big Tings,Skindred,Metal,Machine,0.000175,0.45399999999999996,212020,0.972,0.0006450000000000001,7,0.23800000000000002,-2.7880000000000003,1,0.0999,145.971,4,0.47700000000000004,Aggressive,1HquAMQ1212Fzp2zBvHlVI,Aggressive,2.0,-2.0
112,12,Persevere,Sink The Ship,Metal,Nail Biter,1.58e-05,0.41,213333,0.9940000000000001,0.0,9,0.0918,-3.958,0,0.156,135.035,4,0.0813,Defiant,3RzyghmdGPDn6NeEXamC2v,Defiant,2.0,-1.0
113,13,House of Doom,Candlemass,Metal,House of Doom,0.00035,0.21100000000000002,381413,0.9159999999999999,0.0137,6,0.10800000000000001,-6.242000000000001,0,0.0638,105.965,3,0.149,Aggressive,0MLniYYTnLHcSKytBjR0jj,Aggressive,2.0,-2.0
114,14,Dropout,Pallbearer,Metal,Dropout,0.000407,0.317,314994,0.894,0.0283,2,0.0813,-5.957999999999999,1,0.069,130.30100000000002,4,0.375,,1PaejblOMlnQiMUUn85DBF,,,
115,15,Waste,Zeal & Ardor,Metal,Waste,5.22e-05,0.147,199347,0.799,0.845,0,0.252,-5.877000000000001,1,0.0756,162.785,4,0.0933,,3nPjOr3fbBHzsHNCWnEBC7,,,
116,16,Shadowlands,Mos Generator,Metal,Shadowlands,0.000685,0.375,274560,0.9690000000000001,0.00147,5,0.196,-5.727,0,0.0723,144.329,4,0.6759999999999999,Rowdy,7lxPjFRAPmlVkHD6ded89T,Rowdy,2.0,1.0
117,17,Loyal to the Soil,Wolf King,Metal,Hail the Ash,2.2899999999999998e-05,0.34299999999999997,272500,0.963,0.87,0,0.163,-4.709,1,0.0911,180.06099999999998,4,0.10800000000000001,Aggressive,5EqVCH2hex0pQHiO0FH9bX,Aggressive,2.0,-2.0
118,18,Werwolf,Marduk,Metal,Werwolf,2.02e-05,0.41200000000000003,122880,0.995,9.209999999999999e-05,9,0.245,-5.359,1,0.0905,155.012,4,0.183,,7IoJyfqqHtm6Sq6PPMKilD,,,
119,19,Daggers of Black Haze,At The Gates,Metal,Daggers of Black Haze,7.35e-06,0.11599999999999999,283529,0.914,0.775,4,0.128,-6.4639999999999995,0,0.0524,169.623,4,0.271,Aggressive,57n95eCpLXKEc6ww9Q2PKR,Aggressive,2.0,-2.0
120,20,Shades Ablaze,Aura Noir,Metal,Shades Ablaze,5.44e-06,0.158,176165,0.998,0.253,6,0.35700000000000004,-3.8569999999999998,0,0.17600000000000002,138.528,4,0.0328,,77CdUFrya4BKSHyNQRjsmA,,,
121,21,Party Monster,Siamese,Metal,Party Monster,0.007490000000000001,0.597,173419,0.866,5.62e-06,4,0.0881,-6.574,0,0.059000000000000004,154.996,4,0.672,,7iV1VkQhsPrI2h9mPQYDfm,,,
122,22,A Meditation Upon Death,Nonexist,Metal,A Meditation Upon Death,1.13e-06,0.105,347538,0.884,0.863,7,0.452,-8.288,1,0.0632,177.732,4,0.22699999999999998,,0rw4O9dcTXWYNygvsBHnab,,,
123,23,Lechery,Nekrokraft,Metal,Lechery,1.33e-06,0.16399999999999998,314440,0.938,0.214,5,0.159,-5.476,1,0.102,112.516,3,0.0437,Aggressive,4Tkz6tlWzQckC7Prr4Q0m6,Aggressive,2.0,-2.0
124,24,A Grotesque Reflection,Light This City,Metal,A Grotesque Reflection,6.36e-06,0.445,208873,0.98,0.23199999999999998,10,0.11199999999999999,-4.36,0,0.114,102.432,4,0.0997,,750WF02D3eoxYwCesfsweY,,,
125,25,Grave Condition,Blood Tsunami,Metal,Allegory of the Cave,3.73e-05,0.41,177627,0.993,0.32799999999999996,3,0.0779,-3.8310000000000004,1,0.10300000000000001,92.625,4,0.301,,6rii5E2Smr3EUf3an3vrAg,,,
126,26,Hand of the Divine,The Agony Scene,Metal,Hand of the Divine,1.9e-06,0.193,211392,0.986,0.821,2,0.08800000000000001,-3.9,1,0.0904,95.094,1,0.195,,3A6czTc03gZxTDMVNEVjpa,,,
127,27,Sons Of Salem,Orange Goblin,Metal,Sons Of Salem,4.92e-06,0.374,180013,0.902,0.7829999999999999,0,0.0899,-5.303999999999999,0,0.10400000000000001,107.59100000000001,4,0.618,,2jHJZPMCFUVaYnQBOUiNcU,,,
128,28,Chaos Theory and Practice,Alkaloid,Metal,Chaos Theory and Practice,0.00139,0.252,511011,0.9620000000000001,4.77e-06,2,0.42100000000000004,-5.522,0,0.23800000000000002,112.15299999999999,3,0.201,Aggressive,4XDC57xHtx1kfJuxnbeipB,Aggressive,2.0,-2.0
129,29,Faux Pharaoh,Lucifer,Metal,Faux Pharaoh,0.0495,0.16399999999999998,325613,0.789,2.56e-05,9,0.20600000000000002,-6.604,1,0.0738,144.59799999999998,4,0.319,,73fRKpP43h62djNE8wJF2t,,,
130,30,Hatred Index,Witch Casket,Metal,Hatred Index,1.85e-05,0.475,257200,0.978,0.6679999999999999,6,0.132,-5.502999999999999,1,0.113,116.06700000000001,4,0.205,,1nqxKuZulR8ZfqRtRh4h2X,,,
131,31,Fire Up,Verni,Metal,Fire Up,0.000599,0.527,240707,0.9940000000000001,0.00010400000000000001,2,0.0714,-2.285,1,0.0898,101.98299999999999,4,0.449,,5iJrCtmkmNNiLLZra5X7YL,,,
132,32,With Man in Charge,Violation Wound,Metal,Dangerous Idiot,1.7e-06,0.17300000000000001,140813,0.983,0.00128,1,0.355,-3.8930000000000002,1,0.14800000000000002,185.172,4,0.214,Aggressive,4kEU9JYj1UsUhXTI3nVgiH,Aggressive,2.0,-2.0
133,33,The Spark That Moves,Cancer Bats,Metal,Gatekeeper,1.17e-05,0.205,167280,0.977,0.012,5,0.34600000000000003,-4.18,0,0.204,140.36700000000002,4,0.149,,7aM5GAbVs78BODFqKh6TJV,,,
134,34,Eat The Elephant,A Perfect Circle,Metal,"So Long, And Thanks For All The Fish",0.00144,0.5,266093,0.873,0.0613,2,0.0715,-3.8689999999999998,1,0.0369,130.048,4,0.325,,4R5kwDx0ryIMiK2PKqbNVY,,,
135,35,Celebration of the Twisted,LIK,Metal,Celebration of the Twisted,1.47e-06,0.184,236500,0.992,0.3,0,0.0547,-4.696000000000001,1,0.14,150.037,4,0.126,Defiant,7knHTs6yKuh51o2t2wyYWL,Defiant,2.0,-1.0
136,36,False Flags Volume Two,Bad Wolves,Metal,No Masters,4.05e-05,0.495,233095,0.9490000000000001,0.0016699999999999998,5,0.32799999999999996,-4.797,0,0.054000000000000006,95.959,4,0.501,,59X92CQE0hfvAYG0dwUXdo,,,
137,37,All Light Swallowed,Fragments Of Unbecoming,Metal,All Light Swallowed,3.71e-05,0.43799999999999994,265787,0.972,0.0071400000000000005,1,0.076,-4.408,1,0.127,120.04799999999999,4,0.11199999999999999,,3TdSHpP4nLe3YTvqud4fnt,,,
138,38,Take You With Me,Tremonti,Metal,Take You With Me,3.01e-06,0.33299999999999996,259538,0.965,5.2e-06,4,0.259,-3.955,1,0.20600000000000002,180.09900000000002,4,0.424,,67svM7lM1q4KOKL2B96oeM,,,
139,39,The Level Above Human,Ingested,Metal,Invidious,0.000118,0.301,258246,0.981,4.08e-06,9,0.0629,-4.121,1,0.175,134.922,4,0.129,Aggressive,0FFI8kPrtI1bWTLyOsLxzi,Aggressive,2.0,-2.0
140,40,Black Flame,Bury Tomorrow,Metal,Black Flame - Single Edit,5.6999999999999996e-05,0.376,233964,0.982,5.41e-06,5,0.16,-3.779,0,0.0625,148.92600000000002,4,0.15,,6REc2Tq4G2RW5zKXtusTLF,,,
141,41,Väsen,Grá,Metal,Till sörjerskorna,1.7199999999999998e-05,0.313,248000,0.9309999999999999,0.00845,3,0.149,-9.296,0,0.0517,172.975,4,0.0796,Aggressive,6thwH4yVycrUyzaBWEWqRj,Aggressive,2.0,-2.0
142,42,Family Tree,Black Stone Cherry,Metal,Burnin',4.270000000000001e-05,0.56,208747,0.917,0.00576,6,0.111,-3.014,1,0.0402,115.94200000000001,4,0.6920000000000001,,6tdsMsJFhPLnithLHopS9w,,,
143,43,Father's Son,LIMBS,Metal,Father's Son,0.0017399999999999998,0.44,225442,0.9640000000000001,4.39e-06,8,0.10099999999999999,-4.185,1,0.146,119.926,4,0.147,,30e77p13tVKfY1mVV2bQbs,,,
144,44,The Future,From Ashes to New,Metal,Broken,0.0009539999999999999,0.526,200311,0.903,8.4e-05,2,0.111,-4.59,0,0.0444,144.017,4,0.45,Defiant,5Cl9GDb0AyQnppRr6q7ldb,Defiant,2.0,-1.0
145,45,Run with the Pack,Issa,Metal,Sacrifice Me,0.000164,0.23800000000000002,245982,0.741,1.14e-06,4,0.0963,-6.797999999999999,0,0.0398,187.767,4,0.415,,3jB905z3Niu90ooF1bu3IN,,,
146,46,Lifestyle,TRC,Metal,Moaner,8.82e-05,0.504,189714,0.922,0.0,1,0.344,-3.4819999999999998,1,0.14,169.963,4,0.327,Energizing,4zobz1X0Sv4NVgsbZy6jpu,Energizing,2.0,0.0
147,47,Addict,Heruin,Metal,Addict,1.8100000000000003e-05,0.426,216917,0.9620000000000001,2.64e-06,9,0.379,-3.452,1,0.0799,74.997,4,0.579,,44GqJ6L6QTZYJHIHeqWzCn,,,
148,48,Sikiö,Turmion Kätilöt,Metal,Sikiö,0.0030800000000000003,0.47600000000000003,235933,0.9940000000000001,0.0,9,0.743,-5.5889999999999995,1,0.0643,82.524,4,0.619,,0JoXth1ZKFcO7HkKCqsw1i,,,
149,49,Farewell,Angelus Apatrida,Metal,Farewell,7.780000000000001e-05,0.544,384627,0.9420000000000001,0.0281,1,0.10099999999999999,-3.517,1,0.0448,119.99700000000001,4,0.42200000000000004,,4YFJUov19mCjCkyHRNl4vD,,,
150,50,Surrogate,The Raven Age,Metal,Surrogate,9.120000000000001e-05,0.513,261000,0.883,0.00141,3,0.326,-4.093,0,0.0457,119.975,4,0.253,Brooding,1NuxmVm3NykaYADimgML7v,Brooding,1.0,-2.0
151,51,Hate Me,Beneath The Silence,Metal,Hate Me,0.000118,0.44,289753,0.958,1.62e-05,8,0.392,-4.907,1,0.147,148.024,4,0.324,,7HlkctL4RBmW3EAtP9wkye,,,
152,52,Wrong Direction,Amorphis,Metal,Wrong Direction,0.00433,0.484,309132,0.976,0.0251,9,0.183,-4.604,0,0.0747,130.082,4,0.254,,2BYxHRTEpSJyhwzluZLqpA,,,
153,53,Let Me Love You,Kobra And The Lotus,Metal,Let Me Love You,1.27e-05,0.424,271600,0.981,0.009609999999999999,5,0.0897,-4.23,1,0.0541,153.042,4,0.5920000000000001,Defiant,7zIgtuQhXpWim5nAXDZcgi,Defiant,2.0,-1.0
154,54,Holding My Breath,Alien Weaponry,Metal,Holding My Breath,0.000156,0.474,274311,0.94,0.00899,7,0.0667,-6.428999999999999,1,0.141,174.953,4,0.456,Aggressive,5rKNYYab1xRvERXBJ0wb0o,Aggressive,2.0,-2.0
155,55,Circle of Anger,Sandberg,Metal,Circle of Anger,0.00621,0.177,239750,0.899,0.0009220000000000001,1,0.129,-6.522,1,0.0553,60.001999999999995,4,0.46399999999999997,,6KXCrRVtuWbPms6DgE2cUu,,,
156,56,Krokodil,Heave Blood & Die,Metal,Krokodil,3.82e-05,0.129,246644,0.799,0.68,5,0.10300000000000001,-6.735,1,0.0582,89.462,3,0.335,,34H4FAZ801AXdF9zpVsxqZ,,,
157,57,My Midnight Things,Lizzy Borden,Metal,My Midnight Things,0.000236,0.45,261378,0.9390000000000001,0.0,0,0.18600000000000003,-3.4739999999999998,0,0.0979,149.97299999999998,4,0.281,,6VDQFrgoZmTR0nKVCFXMtc,,,
158,58,Isolation,Khemmis,Metal,Isolation,6.5000000000000004e-06,0.263,288021,0.943,0.000258,10,0.147,-4.19,0,0.0454,115.056,4,0.462,,1begpAd1sFGCVXxqg9zszQ,,,
159,59,Fearless,Gus G.,Metal,Letting Go,0.000127,0.439,250400,0.934,0.0104,5,0.16,-5.093999999999999,0,0.10300000000000001,162.048,4,0.495,Aggressive,5ei4t0Agr7hUFzIzQj7SOt,Aggressive,2.0,-2.0
160,60,Chemical Solution,Odd Palace,Metal,Chemical Solution,5.2900000000000005e-05,0.555,240000,0.7979999999999999,0.000755,6,0.184,-6.356,0,0.0364,138.026,4,0.40299999999999997,,3J7DjOGqwhzdOyQt4zXUzF,,,
161,61,Survive Sunrise - Single,ASG,Metal,Survive Sunrise,0.000324,0.147,207318,0.682,0.879,5,0.128,-8.325,1,0.0458,101.544,4,0.11900000000000001,Yearning,60AxESWxEK77yFQ9DGeOFQ,Yearning,0.0,-1.0
162,62,700 Club,Fiends,Metal,700 Club,1.25e-05,0.29100000000000004,328409,0.978,0.433,10,0.327,-3.179,1,0.156,129.55200000000002,4,0.223,Rowdy,6dz8HsRysVXdeMRjgsLOfK,Rowdy,2.0,1.0
163,63,Sonder,TesseracT,Metal,Juno,0.00629,0.584,312789,0.898,0.0102,5,0.139,-6.352,0,0.0477,108.009,3,0.26,Urgent,0AtM8eGmS8imRoJ9Y4La4E,Urgent,1.0,-1.0
164,64,Ember,Breaking Benjamin,Metal,Torn in Two,8.640000000000001e-05,0.42,257453,0.9420000000000001,0.0183,8,0.109,-3.6260000000000003,1,0.19,94.51299999999999,4,0.361,Defiant,3e07PcEvFRAE21NIOuNFZ0,Defiant,2.0,-1.0
165,65,A Dying Machine,Tremonti,Metal,A Dying Machine,5.8599999999999995e-05,0.461,378607,0.96,4.66e-05,1,0.27899999999999997,-4.656000000000001,0,0.0866,145.05700000000002,3,0.309,,1Nsc2kfss1hl9bE2t3hzYo,,,
166,66,Honeycomb,Deafheaven,Metal,Honeycomb,3.07e-05,0.225,664440,0.9620000000000001,0.79,2,0.106,-5.2139999999999995,1,0.105,142.621,4,0.114,,5rm8qWqgvsTMDlREekSiCw,,,
167,67,Scars,LANDMVRKS,Metal,Scars,1.89e-05,0.431,252923,0.973,0.000185,6,0.0726,-2.9810000000000003,0,0.0913,130.07399999999998,4,0.213,,5qgEK0SeIuMikzMvQjOp0M,,,
